Cat_id,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Temperature,Humidity,Wind_Speed,C_Rain
Neville,Week5,Day1,8,147,182,2415,658,176,0,21,1,10.9,80,0,0
Neville,Week5,Day1,9,11,414,2236,468,240,2,222,7,17.8,69,0,0
Neville,Week5,Day1,10,80,152,2355,478,487,2,30,16,18.6,77,0.4,0.9
Neville,Week5,Day1,11,417,232,1633,978,280,4,12,44,15.8,73,0.4,0
Neville,Week5,Day1,12,473,63,1235,808,520,1,492,8,16.6,69,0.9,0
Neville,Week5,Day1,13,182,104,1612,820,625,1,244,12,17.5,71,0.9,0
Neville,Week5,Day1,14,157,107,2424,397,221,0,290,4,16.4,68,1.3,0
Neville,Week5,Day1,15,28,1242,1689,301,294,0,45,1,15.9,69,1.3,0
Neville,Week5,Day1,16,3,1171,1883,436,103,1,3,0,15.2,69,1.3,0
Neville,Week5,Day1,17,17,2323,698,182,305,0,64,11,14.2,71,1.8,0
Neville,Week5,Day1,18,46,204,2936,297,87,0,28,2,13.2,81,1.3,0.5
Neville,Week5,Day1,19,0,1982,1156,415,38,1,8,0,12.3,79,1.3,0.1
Neville,Week5,Day1,20,0,2866,0,721,11,0,2,0,12.4,72,0.9,0
Neville,Week5,Day1,21,49,853,980,1165,366,0,187,0,12.6,73,0.9,0
Neville,Week5,Day1,22,78,500,2261,425,251,0,81,4,12.7,74,0.9,0
Neville,Week5,Day1,23,0,495,2906,151,42,2,4,0,12.5,77,0.9,0
Neville,Week5,Day2,0,0,642,1845,1099,11,0,3,0,9.7,92,0,0
Neville,Week5,Day2,1,0,611,1,2959,29,0,0,0,10.5,90,0,0
Neville,Week5,Day2,2,0,1373,7,2177,37,0,6,0,10.5,88,0,0
Neville,Week5,Day2,3,0,1506,999,1046,42,0,6,1,9.7,91,0,0
Neville,Week5,Day2,4,0,1632,20,1888,46,1,13,0,9,91,0,0
Neville,Week5,Day2,5,6,2471,292,631,172,0,28,0,8.2,93,0,0
Neville,Week5,Day2,6,2,491,907,2162,29,0,9,0,8.1,91,0,0
Neville,Week5,Day2,7,19,2520,616,336,88,0,20,1,9.4,86,0,0
Neville,Week5,Day2,8,162,285,1953,845,302,0,35,18,11.8,83,0,0
Neville,Week5,Day2,9,39,57,2682,401,348,1,68,4,14.2,71,0,0
Neville,Week5,Day2,10,64,469,1720,540,704,0,67,36,16.4,66,0,0
Neville,Week5,Day2,11,171,132,2474,545,254,0,22,2,17.6,57,0.4,0
Neville,Week5,Day2,12,435,141,1311,616,583,1,508,5,18.6,58,0.9,0
Neville,Week5,Day2,13,115,210,2334,511,335,0,92,3,19,57,0.9,0
Neville,Week5,Day2,14,70,29,2477,438,345,1,238,2,19,57,1.3,0
Neville,Week5,Day2,15,37,852,2232,410,55,2,7,5,18.6,62,1.3,0
Neville,Week5,Day2,16,49,1116,1719,232,336,0,145,3,17.7,67,0.9,0
Neville,Week5,Day2,17,28,851,1871,244,335,0,264,7,15.5,74,0.4,0
Neville,Week5,Day2,18,0,3381,2,192,18,0,7,0,13.8,80,0,0
Neville,Week5,Day2,19,1,1207,1202,937,230,0,23,0,12.1,84,0,0
Neville,Week5,Day2,20,0,3128,411,38,21,0,2,0,10.6,89,0,0
Neville,Week5,Day2,21,0,2526,154,880,37,0,3,0,9.7,89,0,0
Neville,Week5,Day2,22,120,1409,1017,428,326,0,285,15,8.8,90,0,0
Neville,Week5,Day2,23,3,258,2899,167,228,0,45,0,8.6,92,0,0
Neville,Week5,Day3,0,3,3485,17,66,29,0,0,0,14,86,0.4,0
Neville,Week5,Day3,1,0,2810,9,701,73,0,7,0,13.7,84,0.4,0
Neville,Week5,Day3,2,57,2255,378,552,307,0,50,1,13.6,85,0.4,0
Neville,Week5,Day3,3,12,2180,730,657,17,1,2,1,13.6,88,0.4,0.1
Neville,Week5,Day3,4,0,2928,389,276,5,0,2,0,13.4,87,0.4,0
Neville,Week5,Day3,5,3,2707,126,448,303,0,13,0,13.8,86,0.4,0
Neville,Week5,Day3,6,102,1798,736,522,334,0,103,5,13.6,86,0.9,0
Neville,Week5,Day3,7,129,215,2691,407,131,0,24,3,13.4,86,0.9,0
Neville,Week5,Day3,8,557,95,1052,735,995,1,111,54,14.5,85,0.9,0
Neville,Week5,Day3,9,194,70,2145,658,442,0,73,18,14.8,80,0.4,0
Neville,Week5,Day3,10,206,53,2267,603,430,1,18,22,16.7,77,0.4,0
Neville,Week5,Day3,11,260,125,1937,889,333,0,21,35,18.3,71,0.9,0
Neville,Week5,Day3,12,718,18,1265,664,574,1,357,3,20.1,63,1.3,0
Neville,Week5,Day3,13,73,30,2215,508,400,2,365,7,20.3,61,2.2,0
Neville,Week5,Day3,14,112,343,1698,1120,200,3,124,0,19.8,61,2.7,0
Neville,Week5,Day3,15,0,1373,2191,27,3,3,3,0,19.6,64,1.8,0
Neville,Week5,Day3,16,1,2986,91,319,200,0,3,0,18.4,71,1.8,0
Neville,Week5,Day3,17,97,1039,1592,466,245,0,160,1,17.3,75,1.3,0
Neville,Week5,Day3,18,52,1590,1555,259,123,0,16,5,15.8,81,0.4,0
Neville,Week5,Day3,19,34,1712,951,428,405,1,59,10,14.5,84,0,0
Neville,Week5,Day3,20,0,878,2640,78,2,0,2,0,13.9,85,0,0
Neville,Week5,Day3,21,28,1374,763,1189,166,0,78,2,13.8,88,0,0
Neville,Week5,Day3,22,1,2746,6,807,40,0,0,0,14.2,86,0.4,0
Neville,Week5,Day3,23,0,3394,5,167,28,0,6,0,14.3,88,1.3,0.3
Neville,Week5,Day4,0,66,1016,1690,384,225,1,216,2,13.4,88,0,0
Neville,Week5,Day4,1,0,2507,1039,46,6,0,1,1,14.2,82,0.9,0
Neville,Week5,Day4,2,0,1213,1,2239,107,0,40,0,13.7,82,2.7,0
Neville,Week5,Day4,3,0,1476,1,2094,24,0,5,0,13.2,85,3.6,0
Neville,Week5,Day4,4,0,563,2937,89,9,0,2,0,12.7,82,4,0
Neville,Week5,Day4,5,118,1858,654,643,229,0,94,4,12.7,83,4.9,0
Neville,Week5,Day4,6,0,327,2815,441,13,0,4,0,12.2,83,4.9,0
Neville,Week5,Day4,7,1,2349,1185,46,8,11,0,0,12.6,81,4.9,0
Neville,Week5,Day4,8,0,3395,100,20,4,81,0,0,13,82,4,0
Neville,Week5,Day4,9,348,64,1597,787,615,0,150,39,15.9,80,0.4,0
Neville,Week5,Day4,10,163,136,2405,607,240,1,44,4,17.4,76,1.3,0
Neville,Week5,Day4,11,357,66,2086,608,423,0,49,11,18.4,73,1.8,0
Neville,Week5,Day4,12,411,95,1261,556,749,1,524,3,18.8,74,2.2,0
Neville,Week5,Day4,13,113,116,2017,556,494,0,297,7,18.2,78,1.8,0
Neville,Week5,Day4,14,15,568,2326,329,271,2,89,0,18.1,76,1.8,0
Neville,Week5,Day4,15,1,2900,511,117,65,0,5,1,17.7,78,1.3,0
Neville,Week5,Day4,16,118,114,1853,610,427,0,466,12,17.5,78,0.9,0
Neville,Week5,Day4,17,0,179,2935,140,212,0,134,0,16.7,81,0.4,0
Neville,Week5,Day4,18,186,384,1509,680,613,2,220,6,16.2,83,0,0
Neville,Week5,Day4,19,140,147,2280,515,351,1,165,1,16,84,0,0
Neville,Week5,Day4,20,2,1758,1307,393,137,0,2,1,15.7,83,0,0
Neville,Week5,Day4,21,0,3512,23,43,21,0,1,0,14.9,85,0,0
Neville,Week5,Day4,22,0,3448,23,84,26,0,19,0,14.7,83,0,0
Neville,Week5,Day4,23,0,3521,10,27,37,0,5,0,14.7,84,0,0
Neville,Week5,Day5,0,2,1909,1568,63,25,0,32,1,11.6,76,1.8,0
Neville,Week5,Day5,1,80,297,1903,597,501,2,219,1,11.3,75,1.8,0
Neville,Week5,Day5,2,0,17,3539,42,2,0,0,0,11.2,76,0.9,0
Neville,Week5,Day5,3,0,0,3343,176,81,0,0,0,11,79,0.4,0
Neville,Week5,Day5,4,0,0,3367,227,6,0,0,0,10.9,77,0.9,0
Neville,Week5,Day5,5,0,516,2977,95,12,0,0,0,11.2,77,0.9,0
Neville,Week5,Day5,6,3,3121,421,47,7,0,1,0,10.8,74,1.3,0
Neville,Week5,Day5,7,0,2470,1061,49,20,0,0,0,11.3,69,1.3,0
Neville,Week5,Day5,8,49,114,2510,386,444,0,97,0,12.5,64,1.3,0
Neville,Week5,Day5,9,25,1240,1479,634,195,0,25,2,13.9,74,4.5,0
Neville,Week5,Day5,10,147,738,1713,806,171,0,22,3,15.2,67,4.9,0
Neville,Week5,Day5,11,210,81,2354,325,313,0,309,8,16.3,59,4.9,0
Neville,Week5,Day5,12,48,180,2013,491,728,0,138,2,16.9,55,4.5,0
Neville,Week5,Day5,13,85,237,1731,698,661,1,183,4,17.6,52,2.7,0
Neville,Week5,Day5,14,74,698,1640,458,546,0,179,5,17.8,53,2.2,0
Neville,Week5,Day5,15,4,2492,303,645,136,0,16,4,16.4,57,3.6,0
Neville,Week5,Day5,16,73,1233,1233,638,258,1,154,10,15.2,62,2.2,0
Neville,Week5,Day5,17,6,680,2078,531,229,0,71,5,13.9,68,1.8,0
Neville,Week5,Day5,18,0,3329,5,237,26,0,3,0,12.8,72,2.7,0
Neville,Week5,Day5,19,1,3157,167,236,26,0,11,2,12.3,73,3.1,0
Neville,Week5,Day5,20,0,3402,2,123,62,0,11,0,11.7,76,2.7,0
Neville,Week5,Day5,21,182,1539,596,540,534,0,202,7,11.7,72,2.7,0
Neville,Week5,Day5,22,29,968,2266,155,118,0,63,1,12.1,69,1.3,0
Neville,Week5,Day5,23,0,453,2629,340,118,0,59,1,12.1,71,1.8,0
Neville,Week5,Day6,0,43,521,1875,567,468,1,118,7,12.7,74,1.3,0
Neville,Week5,Day6,1,22,1862,852,362,243,2,255,2,12.7,72,1.3,0
Neville,Week5,Day6,2,1,1592,1882,83,35,0,5,2,12.7,73,1.3,0
Neville,Week5,Day6,3,0,3289,26,185,87,0,13,0,12.6,76,0.9,0
Neville,Week5,Day6,4,0,1422,2077,43,54,0,2,2,12.2,79,1.3,0
Neville,Week5,Day6,5,0,63,3236,28,272,0,0,1,11.9,83,0.9,0
Neville,Week5,Day6,6,89,351,2021,934,157,2,43,3,12.2,83,1.8,0
Neville,Week5,Day6,7,1,79,2683,372,418,0,47,0,13.1,80,1.8,0
Neville,Week5,Day6,8,1,3017,479,96,5,0,2,0,14.2,76,1.8,0
Neville,Week5,Day6,9,118,232,2659,384,102,0,103,2,13.9,62,2.2,0
Neville,Week5,Day6,10,185,174,2371,559,277,0,28,6,14.6,62,2.7,0
Neville,Week5,Day6,11,649,100,1950,462,231,0,193,15,14.7,61,3.1,0
Neville,Week5,Day6,12,135,215,1487,502,450,1,806,4,15.2,61,2.2,0
Neville,Week5,Day6,13,5,180,2953,152,236,0,74,0,15.4,63,2.7,0
Neville,Week5,Day6,14,42,2332,357,297,300,0,271,1,15.7,61,3.1,0
Neville,Week5,Day6,15,9,43,3034,224,236,0,54,0,15,63,3.1,0
Neville,Week5,Day6,16,8,126,1759,1387,262,0,58,0,14.3,66,2.7,0
Neville,Week5,Day6,17,1,2746,281,548,20,0,4,0,13.3,68,2.2,0
Neville,Week5,Day6,18,51,266,2125,597,380,0,181,0,12.8,70,1.8,0
Neville,Week5,Day6,19,75,502,2210,286,288,0,239,0,12.6,72,1.8,0
Neville,Week5,Day6,20,2,3012,321,160,81,0,24,0,12.4,75,2.2,0
Neville,Week5,Day6,21,0,2000,1256,151,99,3,91,0,12.3,74,2.2,0
Neville,Week5,Day6,22,159,776,1539,519,352,0,245,10,12.2,75,1.3,0
Neville,Week5,Day6,23,275,108,2037,446,573,2,139,20,12.3,74,1.3,0
Neville,Week5,Day7,0,1,1496,1556,150,388,0,4,5,16,82,1.8,0
Neville,Week5,Day7,1,72,1631,682,447,611,0,153,4,16,83,1.8,0
Neville,Week5,Day7,2,0,1165,2403,28,4,0,0,0,15.9,81,1.8,0
Neville,Week5,Day7,3,2,3548,14,31,4,0,1,0,15.8,83,1.3,0
Neville,Week5,Day7,4,2,1791,141,1592,62,0,12,0,15.4,83,0.9,0.1
Neville,Week5,Day7,5,1,3363,160,56,15,0,5,0,15.5,83,0.4,0
Neville,Week5,Day7,6,1,3288,238,51,17,0,5,0,15.1,86,0,0
Neville,Week5,Day7,7,0,1574,1863,99,61,1,2,0,15,84,0,0
Neville,Week5,Day7,8,51,2110,790,327,265,1,54,2,16.1,79,0,0
Neville,Week5,Day7,9,8,3265,137,121,61,1,6,1,16.4,71,2.2,0
Neville,Week5,Day7,10,115,204,2616,380,236,5,34,10,18.1,68,2.2,0
Neville,Week5,Day7,11,323,16,1995,598,306,0,348,14,19.6,65,2.2,0
Neville,Week5,Day7,12,65,1210,1204,455,403,0,258,5,20.7,60,2.2,0
Neville,Week5,Day7,13,63,1267,1513,336,234,0,187,0,21.5,58,2.2,0
Neville,Week5,Day7,14,108,406,2061,492,199,0,328,6,21.8,61,1.8,0
Neville,Week5,Day7,15,24,18,3233,282,39,0,3,1,20.3,67,1.8,0
Neville,Week5,Day7,16,49,301,2444,302,180,0,324,0,19.2,68,1.8,0
Neville,Week5,Day7,17,7,1094,2059,222,127,0,86,5,18.5,70,2.2,0
Neville,Week5,Day7,18,0,2896,608,60,31,0,3,2,18.1,72,1.8,0
Neville,Week5,Day7,19,3,391,2861,231,107,0,0,7,17.6,73,1.3,0
Neville,Week5,Day7,20,105,556,1964,437,430,0,104,4,16.9,84,1.8,0.2
Neville,Week5,Day7,21,0,102,3460,35,3,0,0,0,15.9,82,1.8,0
Neville,Week5,Day7,22,0,200,3321,71,8,0,0,0,15.9,84,0.9,0.1
Neville,Week5,Day7,23,0,1029,2104,237,223,5,1,1,15.8,84,1.8,0
Nimbus,Week5,Day1,0,0,1910,1661,10,16,0,3,0,11.9,79,0.4,0
Nimbus,Week5,Day1,1,0,2669,32,182,634,0,74,9,11.4,83,0,0
Nimbus,Week5,Day1,2,1,2950,19,614,1,0,15,0,10.8,84,0,0
Nimbus,Week5,Day1,3,5,1926,458,954,217,0,40,0,10.1,86,0,0
Nimbus,Week5,Day1,4,1,3247,191,83,77,0,0,1,8.7,89,0,0
Nimbus,Week5,Day1,5,1,2594,677,273,50,0,5,0,7.8,90,0,0
Nimbus,Week5,Day1,6,0,2575,838,164,21,0,2,0,8.1,89,0,0
Nimbus,Week5,Day1,7,2,1155,1987,401,50,1,1,3,9.5,87,0,0
Nimbus,Week5,Day1,8,212,16,2351,602,319,7,79,14,10.9,80,0,0
Nimbus,Week5,Day1,9,61,255,2485,271,469,12,42,5,17.8,69,0,0
Nimbus,Week5,Day1,10,130,537,2432,314,169,1,15,2,18.6,77,0.4,0.9
Nimbus,Week5,Day1,11,348,238,2021,447,497,3,32,14,15.8,73,0.4,0
Nimbus,Week5,Day1,12,447,96,1479,687,750,2,125,14,16.6,69,0.9,0
Nimbus,Week5,Day1,13,170,1068,1228,510,396,3,223,2,17.5,71,0.9,0
Nimbus,Week5,Day1,14,198,24,2561,408,315,1,77,16,16.4,68,1.3,0
Nimbus,Week5,Day1,15,118,363,2174,376,420,0,140,9,15.9,69,1.3,0
Nimbus,Week5,Day1,16,170,101,2642,430,180,1,69,7,15.2,69,1.3,0
Nimbus,Week5,Day1,17,247,108,2081,623,421,0,108,12,14.2,71,1.8,0
Nimbus,Week5,Day1,18,31,1443,1731,197,147,1,48,2,13.2,81,1.3,0.5
Nimbus,Week5,Day1,19,1,2825,589,140,33,0,12,0,12.3,79,1.3,0.1
Nimbus,Week5,Day1,20,0,211,3377,3,4,0,5,0,12.4,72,0.9,0
Nimbus,Week5,Day1,21,0,1174,1552,72,743,0,39,20,12.6,73,0.9,0
Nimbus,Week5,Day1,22,0,1674,1823,48,50,0,5,0,12.7,74,0.9,0
Nimbus,Week5,Day1,23,0,1222,2336,13,27,0,2,0,12.5,77,0.9,0
Nimbus,Week5,Day2,0,0,2826,625,110,33,0,6,0,9.7,92,0,0
Nimbus,Week5,Day2,1,0,3541,34,14,11,0,0,0,10.5,90,0,0
Nimbus,Week5,Day2,2,7,2707,295,271,280,0,40,0,10.5,88,0,0
Nimbus,Week5,Day2,3,6,2840,398,215,115,0,26,0,9.7,91,0,0
Nimbus,Week5,Day2,4,0,2485,802,266,45,0,2,0,9,91,0,0
Nimbus,Week5,Day2,5,16,1041,1499,957,83,0,2,2,8.2,93,0,0
Nimbus,Week5,Day2,6,339,44,1619,1016,393,0,165,24,8.1,91,0,0
Nimbus,Week5,Day2,7,167,49,2846,339,157,1,36,5,9.4,86,0,0
Nimbus,Week5,Day2,8,134,95,2288,534,443,3,93,10,11.8,83,0,0
Nimbus,Week5,Day2,9,73,24,3194,157,138,0,6,8,14.2,71,0,0
Nimbus,Week5,Day2,10,289,125,1832,434,762,1,146,11,16.4,66,0,0
Nimbus,Week5,Day2,11,47,141,2367,369,567,1,107,1,17.6,57,0.4,0
Nimbus,Week5,Day2,12,85,216,2535,463,208,0,85,8,18.6,58,0.9,0
Nimbus,Week5,Day2,13,112,255,2244,463,306,3,215,2,19,57,0.9,0
Nimbus,Week5,Day2,14,380,269,1365,674,630,1,273,8,19,57,1.3,0
Nimbus,Week5,Day2,15,21,2022,1283,170,89,4,7,4,18.6,62,1.3,0
Nimbus,Week5,Day2,16,67,34,2945,261,202,0,80,11,17.7,67,0.9,0
Nimbus,Week5,Day2,17,123,227,2627,353,197,1,69,3,15.5,74,0.4,0
Nimbus,Week5,Day2,18,3,1224,2031,165,132,0,45,0,13.8,80,0,0
Nimbus,Week5,Day2,19,2,2610,286,110,559,0,15,18,12.1,84,0,0
Nimbus,Week5,Day2,20,3,3471,1,97,24,0,3,1,10.6,89,0,0
Nimbus,Week5,Day2,21,4,2441,631,281,201,1,41,0,9.7,89,0,0
Nimbus,Week5,Day2,22,2,3134,310,91,52,0,7,4,8.8,90,0,0
Nimbus,Week5,Day2,23,0,3199,113,273,15,0,0,0,8.6,92,0,0
Nimbus,Week5,Day3,0,0,819,2354,42,378,0,3,4,14,86,0.4,0
Nimbus,Week5,Day3,1,0,3148,10,428,11,0,2,1,13.7,84,0.4,0
Nimbus,Week5,Day3,2,1,2471,1017,62,41,0,7,1,13.6,85,0.4,0
Nimbus,Week5,Day3,3,0,3494,51,25,22,0,8,0,13.6,88,0.4,0.1
Nimbus,Week5,Day3,4,0,2254,1083,214,43,1,5,0,13.4,87,0.4,0
Nimbus,Week5,Day3,5,2,714,2077,251,481,0,75,0,13.8,86,0.4,0
Nimbus,Week5,Day3,6,3,109,2962,256,257,0,13,0,13.6,86,0.9,0
Nimbus,Week5,Day3,7,214,144,2323,539,310,1,55,14,13.4,86,0.9,0
Nimbus,Week5,Day3,8,382,216,1153,909,682,3,232,23,14.5,85,0.9,0
Nimbus,Week5,Day3,9,91,494,2390,423,189,3,2,8,14.8,80,0.4,0
Nimbus,Week5,Day3,10,112,310,2381,411,358,0,25,3,16.7,77,0.4,0
Nimbus,Week5,Day3,11,244,53,2230,521,476,0,71,5,18.3,71,0.9,0
Nimbus,Week5,Day3,12,30,382,2529,325,254,0,76,4,20.1,63,1.3,0
Nimbus,Week5,Day3,13,88,518,2370,274,246,2,91,11,20.3,61,2.2,0
Nimbus,Week5,Day3,14,135,67,2357,422,416,2,198,3,19.8,61,2.7,0
Nimbus,Week5,Day3,15,172,21,2509,484,360,0,47,7,19.6,64,1.8,0
Nimbus,Week5,Day3,16,146,197,2535,341,309,3,64,5,18.4,71,1.8,0
Nimbus,Week5,Day3,17,45,1353,1355,440,357,3,43,4,17.3,75,1.3,0
Nimbus,Week5,Day3,18,1,3304,58,177,54,0,6,0,15.8,81,0.4,0
Nimbus,Week5,Day3,19,1,2639,659,199,95,0,6,1,14.5,84,0,0
Nimbus,Week5,Day3,20,0,1562,2023,12,0,3,0,0,13.9,85,0,0
Nimbus,Week5,Day3,21,4,1173,1499,240,508,1,174,1,13.8,88,0,0
Nimbus,Week5,Day3,22,0,3585,1,11,3,0,0,0,14.2,86,0.4,0
Nimbus,Week5,Day3,23,1,545,2530,43,473,0,1,7,14.3,88,1.3,0.3
Nimbus,Week5,Day4,0,1,1814,1704,47,32,0,2,0,13.4,88,0,0
Nimbus,Week5,Day4,1,0,3474,74,6,44,0,0,2,14.2,82,0.9,0
Nimbus,Week5,Day4,2,0,2943,618,1,38,0,0,0,13.7,82,2.7,0
Nimbus,Week5,Day4,3,1,2408,1107,54,28,0,1,1,13.2,85,3.6,0
Nimbus,Week5,Day4,4,2,3494,54,41,7,0,0,2,12.7,82,4,0
Nimbus,Week5,Day4,5,31,2119,776,524,138,7,4,1,12.7,83,4.9,0
Nimbus,Week5,Day4,6,365,1311,560,818,468,7,51,20,12.2,83,4.9,0
Nimbus,Week5,Day4,7,255,635,1703,454,415,1,120,17,12.6,81,4.9,0
Nimbus,Week5,Day4,8,84,1119,1673,503,186,0,25,10,13,82,4,0
Nimbus,Week5,Day4,9,103,317,1870,767,438,4,97,4,15.9,80,0.4,0
Nimbus,Week5,Day4,10,192,211,2434,400,312,1,44,6,17.4,76,1.3,0
Nimbus,Week5,Day4,11,119,363,1968,369,610,0,161,10,18.4,73,1.8,0
Nimbus,Week5,Day4,12,121,182,2445,512,278,25,36,1,18.8,74,2.2,0
Nimbus,Week5,Day4,13,216,52,2121,590,390,0,229,2,18.2,78,1.8,0
Nimbus,Week5,Day4,14,146,227,2240,390,426,0,161,10,18.1,76,1.8,0
Nimbus,Week5,Day4,15,67,197,2690,274,182,0,181,9,17.7,78,1.3,0
Nimbus,Week5,Day4,16,8,989,1773,319,501,0,9,1,17.5,78,0.9,0
Nimbus,Week5,Day4,17,0,1909,1638,37,10,5,1,0,16.7,81,0.4,0
Nimbus,Week5,Day4,18,0,1899,778,463,458,0,1,1,16.2,83,0,0
Nimbus,Week5,Day4,19,0,741,2590,139,128,0,1,1,16,84,0,0
Nimbus,Week5,Day4,20,0,27,3475,73,24,0,0,1,15.7,83,0,0
Nimbus,Week5,Day4,21,0,2018,825,175,578,0,3,1,14.9,85,0,0
Nimbus,Week5,Day4,22,0,3248,290,41,21,0,0,0,14.7,83,0,0
Nimbus,Week5,Day4,23,0,3149,342,72,37,0,0,0,14.7,84,0,0
Nimbus,Week5,Day5,0,0,1120,2412,37,31,0,0,0,11.6,76,1.8,0
Nimbus,Week5,Day5,1,4,3160,148,84,194,0,8,2,11.3,75,1.8,0
Nimbus,Week5,Day5,2,0,3503,40,19,28,0,10,0,11.2,76,0.9,0
Nimbus,Week5,Day5,3,1,2841,563,63,132,0,0,0,11,79,0.4,0
Nimbus,Week5,Day5,4,0,3331,81,69,118,0,1,0,10.9,77,0.9,0
Nimbus,Week5,Day5,5,1,3175,118,101,155,0,50,0,11.2,77,0.9,0
Nimbus,Week5,Day5,6,1,2041,1434,75,48,0,0,1,10.8,74,1.3,0
Nimbus,Week5,Day5,7,2,409,3006,85,91,0,7,0,11.3,69,1.3,0
Nimbus,Week5,Day5,8,3,855,2433,187,76,30,14,2,12.5,64,1.3,0
Nimbus,Week5,Day5,9,80,90,2734,433,213,0,50,0,13.9,74,4.5,0
Nimbus,Week5,Day5,10,91,1090,811,534,991,0,83,0,15.2,67,4.9,0
Nimbus,Week5,Day5,11,0,3311,103,90,93,0,2,1,16.3,59,4.9,0
Nimbus,Week5,Day5,12,4,2475,681,123,307,0,9,1,16.9,55,4.5,0
Nimbus,Week5,Day5,13,70,1226,1558,347,360,0,33,6,17.6,52,2.7,0
Nimbus,Week5,Day5,14,269,115,1916,639,485,1,166,9,17.8,53,2.2,0
Nimbus,Week5,Day5,15,167,331,2144,623,263,10,56,6,16.4,57,3.6,0
Nimbus,Week5,Day5,16,279,264,2066,522,388,0,74,7,15.2,62,2.2,0
Nimbus,Week5,Day5,17,105,394,2419,456,190,0,33,3,13.9,68,1.8,0
Nimbus,Week5,Day5,18,119,139,2302,565,333,0,137,5,12.8,72,2.7,0
Nimbus,Week5,Day5,19,17,906,1802,341,511,0,21,2,12.3,73,3.1,0
Nimbus,Week5,Day5,20,4,1312,1822,224,235,0,2,1,11.7,76,2.7,0
Nimbus,Week5,Day5,21,3,11,3531,45,9,0,1,0,11.7,72,2.7,0
Nimbus,Week5,Day5,22,0,0,3212,125,263,0,0,0,12.1,69,1.3,0
Nimbus,Week5,Day5,23,0,2766,689,72,72,0,1,0,12.1,71,1.8,0
Nimbus,Week5,Day6,0,0,2338,1218,10,34,0,0,0,12.7,74,1.3,0
Nimbus,Week5,Day6,1,1,2168,1322,70,37,0,2,0,12.7,72,1.3,0
Nimbus,Week5,Day6,2,0,3459,123,7,5,0,6,0,12.7,73,1.3,0
Nimbus,Week5,Day6,3,2,2641,921,15,17,0,4,0,12.6,76,0.9,0
Nimbus,Week5,Day6,4,0,0,3552,25,15,0,7,1,12.2,79,1.3,0
Nimbus,Week5,Day6,5,2,632,2657,236,73,0,0,0,11.9,83,0.9,0
Nimbus,Week5,Day6,6,312,695,1570,594,316,0,102,11,12.2,83,1.8,0
Nimbus,Week5,Day6,7,851,39,1214,574,793,0,121,8,13.1,80,1.8,0
Nimbus,Week5,Day6,8,92,461,2616,298,105,1,21,6,14.2,76,1.8,0
Nimbus,Week5,Day6,9,2,311,2572,441,258,5,9,2,13.9,62,2.2,0
Nimbus,Week5,Day6,10,31,898,2184,295,186,0,3,3,14.6,62,2.7,0
Nimbus,Week5,Day6,11,15,166,2344,731,307,0,33,4,14.7,61,3.1,0
Nimbus,Week5,Day6,12,332,79,1304,949,644,0,277,15,15.2,61,2.2,0
Nimbus,Week5,Day6,13,134,99,2530,413,337,0,79,8,15.4,63,2.7,0
Nimbus,Week5,Day6,14,98,197,2127,417,614,0,142,5,15.7,61,3.1,0
Nimbus,Week5,Day6,15,87,124,2360,518,420,0,91,0,15,63,3.1,0
Nimbus,Week5,Day6,16,8,1824,1312,204,201,0,51,0,14.3,66,2.7,0
Nimbus,Week5,Day6,17,10,2268,864,272,172,0,12,2,13.3,68,2.2,0
Nimbus,Week5,Day6,18,0,1824,1672,47,56,0,1,0,12.8,70,1.8,0
Nimbus,Week5,Day6,19,1,1941,1554,46,58,0,0,0,12.6,72,1.8,0
Nimbus,Week5,Day6,20,230,1068,1314,454,430,0,83,21,12.4,75,2.2,0
Nimbus,Week5,Day6,21,151,43,2441,656,262,1,33,13,12.3,74,2.2,0
Nimbus,Week5,Day6,22,16,370,2439,319,358,7,91,0,12.2,75,1.3,0
Nimbus,Week5,Day6,23,5,267,2991,269,64,0,2,2,12.3,74,1.3,0
Nimbus,Week5,Day7,0,0,3584,6,4,6,0,0,0,16,82,1.8,0
Nimbus,Week5,Day7,1,0,2899,103,256,334,0,8,0,16,83,1.8,0
Nimbus,Week5,Day7,2,0,2646,807,50,93,0,2,2,15.9,81,1.8,0
Nimbus,Week5,Day7,3,1,3537,31,14,14,0,3,0,15.8,83,1.3,0
Nimbus,Week5,Day7,4,14,3457,12,49,60,0,8,0,15.4,83,0.9,0.1
Nimbus,Week5,Day7,5,424,29,1736,803,555,0,43,10,15.5,83,0.4,0
Nimbus,Week5,Day7,6,21,22,3288,213,55,0,0,1,15.1,86,0,0
Nimbus,Week5,Day7,7,5,1741,1459,102,251,0,41,1,15,84,0,0
Nimbus,Week5,Day7,8,2,3189,290,23,83,0,13,0,16.1,79,0,0
Nimbus,Week5,Day7,9,1,1026,2430,119,20,0,4,0,16.4,71,2.2,0
Nimbus,Week5,Day7,10,1,689,1641,230,1034,1,4,0,18.1,68,2.2,0
Nimbus,Week5,Day7,11,2,95,2823,141,530,2,5,2,19.6,65,2.2,0
Nimbus,Week5,Day7,12,79,430,1915,318,761,0,66,31,20.7,60,2.2,0
Nimbus,Week5,Day7,13,40,984,1987,248,229,1,87,24,21.5,58,2.2,0
